name,gz2class,smooth,completely_round,in_between,cigar_shaped,features_or_disks,edge_on,round_bulge_shape,boxy_bulge_shape,none_bulge_shape,bar,none_bulge_prominence,just_noticeable_bulge_prominence,obvious_bulge_prominence,dominant_bulge_prominence,spiral_structure,odd_feature,ring,lens_arc,disturbed,irregular,other,merge,dust,star
J130301.07+494201.8,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J162352.15+391408.0,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J131939.20+040702.4,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J140737.05+571340.4,Sc3m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J110551.60+475825.8,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J083654.00+420108.9,SBc?m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J105052.48+400050.8,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J141505.34+461141.2,SBc,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,
J095109.08+000035.5,SBa+t,,,,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,
J113935.40+502815.4,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J123026.10+414257.8,Sc3m(i),,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,
J162337.51+422620.0,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J150440.39+010735.1,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J114113.67-023038.9,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J105902.82+670128.5,Sb2m(i),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,
J121326.31+504223.4,Er(o),1.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,
J092604.50+382220.5,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J075138.74+302427.3,Sb(r),,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
J154457.58+425428.1,Sc?t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J084721.93+365819.5,Sd?t,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,
J135406.91-030523.9,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J014117.76-010355.3,Sc2m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J122443.43+442438.8,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J075759.72+475840.2,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J083523.83+524054.9,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J110551.60+475825.8,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J085712.87+014848.3,Sb(r),,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
J103834.43+453605.7,Sb?t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J004408.00-005943.9,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J085359.13+351121.4,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J161604.93+370626.1,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J084721.93+365819.5,Sd?t,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,
J094744.65+012316.8,Sb2l,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J090150.99+512941.3,SBc,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,
J121326.31+504223.4,Er(o),1.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,
J131939.20+040702.4,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J150332.28+013724.0,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J130159.46+440515.0,Sb2t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J130301.07+494201.8,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J132945.14-014839.8,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J122359.59+102914.9,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J015812.72-011017.8,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J154709.31+443624.0,SBc2m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J143900.97+385942.4,SBc2m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J150145.87-013712.7,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J145955.91+493043.3,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J142231.73+535708.3,Sc?t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J162337.51+422620.0,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J100602.51+071131.8,Sd?l(m),,,,,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,1.0,,
J123026.10+414257.8,Sc3m(i),,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,
J164048.18+420042.7,Sc2t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J143900.97+385942.4,SBc2m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J111803.17+062657.8,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J150145.87-013712.7,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J122359.59+102914.9,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J095109.08+000035.5,SBa+t,,,,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,
J141505.34+461141.2,SBc,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,
J105052.48+400050.8,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J074312.09+193744.1,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J135127.82+050915.2,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J123026.10+414257.8,Sc3m(i),,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,
J150440.39+010735.1,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J114113.67-023038.9,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J105902.82+670128.5,Sb2m(i),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,
J101508.89+563709.6,Ei(i),1.0,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,
J122131.93+434238.1,SBb?m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J103834.43+453605.7,Sb?t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J121447.60+493049.3,Sb2t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J115919.60+513908.1,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J090811.38+402033.7,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J090648.37+305316.0,Sc?t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J085637.22+322334.6,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J124702.23+003405.2,Sc?t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J233551.13-010735.0,Sb2l,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J074414.17+343336.6,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J093927.70+354122.9,SBb2m(d),,,,,1.0,,,,,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,
J095130.17+113721.0,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J145955.91+493043.3,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J083138.31+483753.7,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J162337.51+422620.0,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J102548.46+594904.0,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J123026.10+414257.8,Sc3m(i),,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,
J101655.76+501836.3,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J110320.64+093346.7,Sc?m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J114113.67-023038.9,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J094527.78+075428.3,Sb(i),,,,,1.0,,,,,,,,1.0,,,1.0,,,,1.0,,,,
J092504.66+404555.4,Ei(m),1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,
J161217.60+421720.8,Sc3t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J080042.42+381233.3,Sc3m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J030423.91+004949.8,SBc2t,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J135822.78+474102.7,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J085319.47+385239.0,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J163014.64+261223.4,SBc2m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J085447.68+354706.6,Ei(o),1.0,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,
J101756.06+531101.3,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J104303.45+512000.2,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J120504.94+500718.7,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J102053.55+393632.8,SBb2t,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J153723.56+494141.4,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J155829.37+351328.7,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J003108.81-000106.9,Sc2m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J120354.07+464740.3,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J113641.01+063456.1,SBc?m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J143804.66+482315.5,SBc2m(m),,,,,1.0,,,,,1.0,,1.0,,,1.0,1.0,,,,,,1.0,,
J094709.37+430531.2,Sc2m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J143054.95+363113.8,Sb?t(i),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,
J153809.00+571243.7,Sb(i),,,,,1.0,,,,,,,,1.0,,,1.0,,,,1.0,,,,
J131235.17+494224.7,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J113344.41+514422.5,Sb2l,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J083138.31+483753.7,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J145019.19-010647.5,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J114642.47+511029.6,Sb(m),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,
J114132.99-030231.7,SBb2m(r),,,,,1.0,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,
J114544.99+024126.9,Sb?t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J164716.65+384327.6,Sc?t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J094621.15+024023.6,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J090648.37+305316.0,Sc?t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J085637.22+322334.6,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J121827.78+010237.2,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J103715.45+101624.8,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J083138.31+483753.7,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J145955.91+493043.3,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J162239.67+311004.1,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J095130.17+113721.0,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J093927.70+354122.9,SBb2m(d),,,,,1.0,,,,,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,
J131035.86+145259.2,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J135307.87+051334.5,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J151126.08+422301.8,Er(o),1.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,
J132506.89+573418.8,Ei(m),1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,
J083832.12+463423.6,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J100720.56+562002.9,Sb(i),,,,,1.0,,,,,,,,1.0,,,1.0,,,,1.0,,,,
J094818.95+352948.6,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J165345.42+345947.4,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J105051.84+401016.0,Sc2t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J085948.12-002146.6,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J114156.29+041708.5,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J135647.32+445656.7,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J112748.90+020302.7,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J120420.48+041915.8,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J141445.28+015000.3,SBc2l(o),,,,,1.0,,,,,1.0,,1.0,,,1.0,1.0,,,,,1.0,,,
J131636.36+015921.1,Sc3m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J074729.76+344018.1,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J125946.18-032638.1,Sb2l(d),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,
J145040.88+033500.1,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J101115.46+415122.9,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J135822.78+474102.7,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J085319.47+385239.0,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J135646.11+102609.1,Ei(i),1.0,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,
J085447.68+354706.6,Ei(o),1.0,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,
J101756.06+531101.3,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J032528.43-000946.0,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J093105.03+031910.4,Sc?t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J165450.07+312256.5,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J150357.48+381708.2,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J131358.27+044206.0,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J121447.60+493049.3,Sb2t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J140737.05+571340.4,Sc3m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J074932.03+311637.5,SBc2m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J102742.90+401208.9,Sb2t(m),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,
J093232.36+340635.0,Sa(i),,,,,1.0,,,,,,,,,1.0,,1.0,,,,1.0,,,,
J135406.91-030523.9,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J150505.20+365539.4,Sb2l(i),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,
J122443.43+442438.8,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J100341.48+031841.9,SBc2m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J075759.72+475840.2,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J145104.23+473854.5,Sb2l,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J122147.19+535035.6,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J113814.76+462730.2,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J141101.67-011916.5,Sc?m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J113707.96+005640.7,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J152144.66+481052.1,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J204603.66+001204.5,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J084653.55+092050.1,Sb?t(o),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,
J103834.43+453605.7,Sb?t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J122131.93+434238.1,SBb?m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J091053.73+092409.0,Sc1m(i),,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,
J135624.06-012139.0,SBb2t,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J162216.74+433519.7,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J120005.78+021929.5,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J104922.02+044424.4,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J115348.92+421255.5,SBb(r),,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,
J120034.07+051028.5,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J120346.53+585636.8,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J113144.98+044844.7,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J155628.74+470638.6,Sc2m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J145019.19-010647.5,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J114642.47+511029.6,Sb(m),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,
J114132.99-030231.7,SBb2m(r),,,,,1.0,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,
J091946.86+102759.8,Sb3m(d),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,
J114544.99+024126.9,Sb?t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J104303.45+512000.2,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J120504.94+500718.7,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J084634.20+312944.8,Sb?t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J154709.31+443624.0,SBc2m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J122359.59+102914.9,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J093605.36+513839.8,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J114156.29+041708.5,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J111523.56+674449.2,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J135647.32+445656.7,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J112748.90+020302.7,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J134017.77+551807.1,Sb2m(r),,,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,
J094519.23+023135.6,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J122443.43+442438.8,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J080523.29+281815.8,Sa1m(m),,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,
J135406.91-030523.9,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J140737.05+571340.4,Sc3m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J121447.60+493049.3,Sb2t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J162352.15+391408.0,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J103834.43+453605.7,Sb?t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J074932.03+311637.5,SBc2m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J135307.87+051334.5,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J085614.85+580209.1,SBc2m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J151126.08+422301.8,Er(o),1.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,
J132506.89+573418.8,Ei(m),1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,
J083832.12+463423.6,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J114544.99+024126.9,Sb?t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J164716.65+384327.6,Sc?t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J114132.99-030231.7,SBb2m(r),,,,,1.0,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,
J104303.45+512000.2,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J114642.47+511029.6,Sb(m),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,
J094519.23+023135.6,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J085319.47+385239.0,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J080523.29+281815.8,Sa1m(m),,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,
J135406.91-030523.9,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J135646.11+102609.1,Ei(i),1.0,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,
J162402.34+414621.8,Sb1l(i),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,
J142555.13-001617.6,Sc(i),,,,,1.0,,,,,,,1.0,,,,1.0,,,,1.0,,,,
J153007.29+410412.0,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J104121.50+493412.3,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J115351.88-033106.9,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J101708.55+494040.4,SBb,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
J110551.60+475825.8,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J130301.07+494201.8,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J090718.39+404105.4,SBc2l,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J102108.18-005119.1,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J093500.72+450755.5,SBc2m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J131939.20+040702.4,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J073948.70+403804.2,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J123815.93-032009.1,Sc2l,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J104029.17+105318.3,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J115351.88-033106.9,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J104121.50+493412.3,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J153007.29+410412.0,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J080134.53+282428.6,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J162402.34+414621.8,Sb1l(i),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,
J141631.06-002336.5,SBb2t,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J164134.77+234712.7,SBb3t,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J133328.49+634819.1,SBc2m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J142740.76+495534.0,Sb2t(r),,,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,
J141101.67-011916.5,Sc?m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J154656.97+360406.6,Sc?t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J101147.76+564518.5,Sc1m(i),,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,
J170229.11+355602.7,SBc2m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J140803.87-031911.2,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J142212.61-003554.7,Ei(m),1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,
J114551.68+434000.7,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J133229.87+041150.7,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J131154.80+131253.2,Sc2t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J110752.84+004922.8,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J151637.14+032546.9,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J105617.72+560555.7,Sc2m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J151154.07+314700.6,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J080348.32+273734.9,Sb3m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J080824.33+481624.2,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J120508.81+093833.7,SBc2m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J091053.73+092409.0,Sc1m(i),,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,
J120005.78+021929.5,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J133447.68+013428.0,Sc2t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J162216.74+433519.7,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J164132.52+412356.2,Sb?m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J121122.22+041803.3,Sc2t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J164048.18+420042.7,Sc2t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J150145.87-013712.7,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J151235.56-000007.3,SBb2l(i),,,,,1.0,,,,,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,
J111803.17+062657.8,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J162103.43+402500.6,SBc2t,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J143054.95+363113.8,Sb?t(i),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,
J153809.00+571243.7,Sb(i),,,,,1.0,,,,,,,,1.0,,,1.0,,,,1.0,,,,
